Country,Year,World bank region,Birth Rate,Death Rate,Fertility Rate,"Life Expectancy at Birth, Female","Life Expectancy at Birth, Male","Life Expectancy at Birth, Total",Mobile Cellular Subscriptions per 100 People,Telephone Lines per 100 People,Agricultural Land Percent,Arable Land Percent,Urban Population Percent,Color
China,1990,East Asia & Pacific,21.58,6.54,2.644,70.869,67.732,69.2622439,0.000855603,0.495682498,53.20320614,13.01627034,25.701,#F95454
China,1991,East Asia & Pacific,21.06,6.67,2.506,71.086,67.934,69.47156098,0.001571868,0.587792152,53.86456475,13.18669614,26.442,#F95454
China,1992,East Asia & Pacific,19.68,6.7,2.342,71.286,68.114,69.66131707,0.004018906,0.714331355,54.47010891,13.30120097,27.312,#F95454
China,1993,East Asia & Pacific,18.27,6.64,2.171,71.47,68.272,69.832,0.014759086,0.956655147,54.78273374,13.09083162,28.2,#F95454
China,1994,East Asia & Pacific,18.09,6.64,2.009,71.643,68.417,69.99065854,0.052592372,1.428731968,55.19910526,12.92040583,29.103,#F95454
China,1995,East Asia & Pacific,17.7,6.49,1.865,71.814,68.561,70.14782927,0.127903776,2.226512718,55.6901446,12.85649615,30.024,#F95454
China,1996,East Asia & Pacific,17.12,6.57,1.746,72.002,68.736,70.32917073,0.293245078,3.289265957,55.69020391,12.73721166,30.961,#F95454
China,1997,East Asia & Pacific,16.98,6.56,1.656,72.229,68.976,70.56282927,0.549163873,4.403167565,55.69441737,12.71155479,31.916,#F95454
China,1998,East Asia & Pacific,16.57,6.51,1.591,72.506,69.3,70.86390244,1.052726386,5.593379597,55.74352141,12.72870392,32.883,#F95454
China,1999,East Asia & Pacific,15.64,6.5,1.546,72.836,69.71,71.23487805,1.886071369,6.909530499,55.78080213,12.76598464,33.867,#F95454
China,2000,East Asia & Pacific,14.64,6.46,1.52,73.214,70.197,71.66870732,3.401326149,8.54069123,55.72221814,12.70740065,34.865,#F95454
China,2001,East Asia & Pacific,14.03,6.45,1.51,73.622,70.73,72.14073171,6.658707962,11.31097836,55.60191389,12.58705058,35.877,#F95454
China,2002,East Asia & Pacific,13.38,6.43,1.514,74.036,71.271,72.61978049,11.24474524,14.0049179,55.37954172,12.36465184,37.093,#F95454
China,2003,East Asia & Pacific,12.86,6.41,1.527,74.43,71.774,73.06960976,15.90376731,16.53812694,56.09195703,12.75070123,38.425,#F95454
China,2004,East Asia & Pacific,12.41,6.4,1.546,74.784,72.209,73.46509756,20.72082242,20.16771041,55.89222478,12.50754893,39.776,#F95454
China,2005,East Asia & Pacific,12.29,6.42,1.566,75.087,72.562,73.79370732,25.55100154,23.79064236,56.52649459,13.09893939,41.144,#F95454
China,2006,East Asia & Pacific,12.4,6.51,1.585,75.339,72.83,74.05390244,29.84470593,26.58558326,56.14718561,12.68800346,42.522,#F95454
China,2007,East Asia & Pacific,12.09,6.81,1.602,75.545,73.029,74.25631707,34.76674887,27.73343809,56.14675316,12.6661318,43.868,#F95454
China,2008,East Asia & Pacific,12.1,6.93,1.617,75.723,73.187,74.42407317,41.01687431,27.40201436,55.25602753,11.72180398,45.199,#F95454
China,2009,East Asia & Pacific,12.14,7.06,1.63,75.889,73.333,74.57982927,47.75671627,25.34823382,55.2535617,11.64482721,46.539,#F95454
China,2010,East Asia & Pacific,12.13,7.08,1.642,76.049,73.477,74.73163415,55.29808341,23.21795135,55.44407206,11.79299103,47.88,#F95454
China,2011,East Asia & Pacific,11.9,7.11,1.65,76.207,73.626,74.88502439,63.17027802,21.64865077,55.6206886,11.93801372,49.226,#F95454
China,2012,East Asia & Pacific,11.93,7.14,1.657,76.365,73.782,75.042,72.0713209,20.83503387,55.65786783,11.96447289,50.573,#F95454
China,2013,East Asia & Pacific,12.1,7.2,1.663,76.522,73.94,75.1995122,80.76271455,20.19897527,54.80841877,11.28223471,51.889,#F95454
Tonga,1980,East Asia & Pacific,34.299,6.068,5.541,68.489,66.174,67.30326829,0,0.996749729,45.83333333,22.22222222,20.935,#F95454
Tonga,1981,East Asia & Pacific,34.599,6.053,5.553,68.789,66.37,67.55,0,1.402592048,47.22222222,22.22222222,21.154,#F95454
Tonga,1982,East Asia & Pacific,34.706,6.027,5.532,69.092,66.569,67.79973171,0,1.808434367,47.22222222,22.22222222,21.373,#F95454
Tonga,1983,East Asia & Pacific,34.61,5.994,5.475,69.394,66.769,68.0494878,0,2.397168321,47.22222222,22.22222222,21.594,#F95454
Tonga,1984,East Asia & Pacific,34.324,5.957,5.385,69.69,66.967,68.29529268,0,2.985902276,45.83333333,22.22222222,21.817,#F95454
Tonga,1985,East Asia & Pacific,33.864,5.919,5.266,69.976,67.16,68.53365854,0,2.735565549,45.83333333,22.22222222,22.042,#F95454
Tonga,1986,East Asia & Pacific,33.286,5.887,5.128,70.244,67.346,68.75965854,0,2.767341117,45.83333333,22.22222222,22.268,#F95454
Tonga,1987,East Asia & Pacific,32.676,5.868,4.989,70.482,67.522,68.96590244,0,2.867794666,45.83333333,22.22222222,22.496,#F95454
Tonga,1988,East Asia & Pacific,32.119,5.866,4.864,70.688,67.689,69.15192683,0,2.966007436,45.83333333,22.22222222,22.609,#F95454
Tonga,1989,East Asia & Pacific,31.672,5.881,4.763,70.861,67.843,69.31519512,0,3.590778037,45.83333333,22.22222222,22.641,#F95454
Tonga,1990,East Asia & Pacific,31.352,5.915,4.691,71.004,67.985,69.45768293,0,4.195804196,44.44444444,22.22222222,22.672,#F95454
Tonga,1991,East Asia & Pacific,31.13,5.962,4.644,71.123,68.115,69.58231707,0,4.604634057,44.44444444,22.22222222,22.704,#F95454
Tonga,1992,East Asia & Pacific,30.944,6.018,4.612,71.224,68.235,69.69304878,0,5.329360791,44.44444444,22.22222222,22.736,#F95454
Tonga,1993,East Asia & Pacific,30.721,6.075,4.583,71.321,68.346,69.79721951,0,5.748981067,44.44444444,22.22222222,22.768,#F95454
Tonga,1994,East Asia & Pacific,30.415,6.127,4.547,71.424,68.45,69.90073171,0,6.188781917,44.44444444,22.22222222,22.8,#F95454
Tonga,1995,East Asia & Pacific,30.026,6.17,4.501,71.541,68.545,70.00646341,0,6.753594116,44.44444444,22.22222222,22.832,#F95454
Tonga,1996,East Asia & Pacific,29.585,6.202,4.447,71.683,68.63,70.11926829,0.312734551,6.890584605,45.83333333,22.22222222,22.864,#F95454
Tonga,1997,East Asia & Pacific,29.148,6.224,4.391,71.855,68.699,70.2385122,0.313870586,8.085805151,45.83333333,22.22222222,22.897,#F95454
Tonga,1998,East Asia & Pacific,28.778,6.238,4.34,72.057,68.751,70.36368293,0.124257046,7.558970323,43.05555556,20.83333333,22.927,#F95454
Tonga,1999,East Asia & Pacific,28.517,6.248,4.3,72.284,68.787,70.49285366,0.134033055,8.763699725,43.05555556,20.83333333,22.955,#F95454
Tonga,2000,East Asia & Pacific,28.375,6.254,4.27,72.533,68.808,70.62507317,0.143653098,9.337451389,43.05555556,20.83333333,22.984,#F95454
Tonga,2001,East Asia & Pacific,28.347,6.257,4.25,72.8,68.818,70.76043902,0.183744717,9.901798657,41.66666667,20.83333333,23.012,#F95454
Tonga,2002,East Asia & Pacific,28.412,6.257,4.236,73.079,68.822,70.89858537,0.239584179,10.96402177,41.66666667,20.83333333,23.041,#F95454
Tonga,2003,East Asia & Pacific,28.519,6.255,4.221,73.36,68.824,71.03668293,3.385040824,11.30466377,41.66666667,20.83333333,23.069,#F95454
Tonga,2004,East Asia & Pacific,28.619,6.251,4.202,73.635,68.833,71.17543902,11.23471527,12.03719493,41.66666667,20.83333333,23.098,#F95454
Tonga,2005,East Asia & Pacific,28.681,6.244,4.177,73.9,68.852,71.31443902,16.34785036,12.95866187,41.66666667,20.83333333,23.127,#F95454
Tonga,2006,East Asia & Pacific,28.67,6.235,4.144,74.148,68.887,71.45334146,29.58795563,13.61529319,41.66666667,20.83333333,23.155,#F95454
Tonga,2007,East Asia & Pacific,28.559,6.222,4.104,74.378,68.942,71.59370732,29.5728077,18.15345857,41.66666667,20.83333333,23.184,#F95454
Tonga,2008,East Asia & Pacific,28.348,6.205,4.059,74.593,69.018,71.7375122,45.48387412,20.56330593,43.05555556,20.83333333,23.227,#F95454
Tonga,2009,East Asia & Pacific,28.044,6.184,4.012,74.793,69.111,71.88270732,49.02716932,24.80499675,41.66666667,20.83333333,23.281,#F95454
Tonga,2010,East Asia & Pacific,27.65,6.16,3.963,74.982,69.222,72.0317561,51.17954363,29.93520477,43.05555556,22.22222222,23.335,#F95454
Tonga,2011,East Asia & Pacific,27.176,6.132,3.914,75.159,69.348,72.18263415,52.16238544,29.77963073,43.05555556,22.22222222,23.389,#F95454
Tonga,2012,East Asia & Pacific,26.636,6.101,3.864,75.328,69.485,72.3352439,52.60439581,28.69330681,43.05555556,22.22222222,23.443,#F95454
Tonga,2013,East Asia & Pacific,26.062,6.069,3.815,75.492,69.629,72.489,53.36331844,28.58749202,43.05555556,22.22222222,23.498,#F95454
Indonesia,1980,East Asia & Pacific,34.033,10.501,4.557,59.861,56.294,58.034,0,0.223064667,20.97628024,9.936132747,21.524,#F95454
Indonesia,1981,East Asia & Pacific,33.391,10.188,4.43,60.441,56.828,58.59043902,0,0.258291636,20.97628024,9.936132747,22.104,#F95454
Indonesia,1982,East Asia & Pacific,32.716,9.891,4.301,61.005,57.349,59.13241463,0,0.286947086,20.94867987,9.936132747,22.815,#F95454
Indonesia,1983,East Asia & Pacific,31.998,9.609,4.167,61.553,57.859,59.66095122,0,0.31222532,20.94867987,9.936132747,23.606,#F95454
Indonesia,1984,East Asia & Pacific,31.234,9.34,4.028,62.087,58.356,60.176,0,0.323223292,20.92107951,9.936132747,24.415,#F95454
Indonesia,1985,East Asia & Pacific,30.432,9.084,3.887,62.607,58.842,60.67858537,0.001099953,0.336963942,20.45297725,9.947724902,25.244,#F95454
Indonesia,1986,East Asia & Pacific,29.607,8.84,3.745,63.114,59.317,61.16919512,0.001248931,0.370774459,21.90310063,10.76414381,26.089,#F95454
Indonesia,1987,East Asia & Pacific,28.782,8.611,3.606,63.606,59.782,61.64736585,0.002733271,0.408560363,22.79348852,11.13840481,26.953,#F95454
Indonesia,1988,East Asia & Pacific,27.982,8.396,3.472,64.086,60.237,62.11456098,0.003739372,0.449083716,24.00404069,11.68599612,27.835,#F95454
Indonesia,1989,East Asia & Pacific,27.226,8.198,3.346,64.553,60.682,62.57029268,0.00522915,0.481125873,24.3639495,11.67826802,28.736,#F95454
Indonesia,1990,East Asia & Pacific,26.522,8.014,3.229,65.008,61.117,63.01504878,0.007368035,0.492312195,24.5284477,11.51487384,29.651,#F95454
Indonesia,1991,East Asia & Pacific,25.868,7.845,3.122,65.451,61.543,63.44934146,0.010130254,0.596877718,24.88614848,11.17980536,30.584,#F95454
Indonesia,1992,East Asia & Pacific,25.247,7.689,3.023,65.883,61.96,63.87365854,0.013492764,0.712375901,22.92155423,9.980845344,31.613,#F95454
Indonesia,1993,East Asia & Pacific,24.645,7.545,2.931,66.303,62.367,64.287,0.019222694,0.893578934,22.82605696,9.991333484,32.703,#F95454
Indonesia,1994,East Asia & Pacific,24.056,7.411,2.844,66.713,62.764,64.69034146,0.028421554,0.991359514,23.19314186,10.0073417,33.808,#F95454
Indonesia,1995,East Asia & Pacific,23.486,7.288,2.764,67.111,63.151,65.08270732,0.040831947,1.288862195,23.16830153,9.453678301,34.933,#F95454
Indonesia,1996,East Asia & Pacific,22.955,7.175,2.691,67.5,63.529,65.46607317,0.108515907,1.695332887,23.72417295,9.572911894,36.076,#F95454
Indonesia,1997,East Asia & Pacific,22.49,7.074,2.628,67.879,63.899,65.84046341,0.285399813,2.123833017,23.71865288,9.903564312,37.235,#F95454
Indonesia,1998,East Asia & Pacific,22.111,6.985,2.575,68.248,64.26,66.20536585,0.457970991,2.49060482,24.027225,10.21213643,38.406,#F95454
Indonesia,1999,East Asia & Pacific,21.827,6.909,2.534,68.607,64.614,66.56180488,0.525057963,2.744774961,24.22042758,10.32253791,39.593,#F95454
Indonesia,2000,East Asia & Pacific,21.633,6.843,2.503,68.958,64.96,66.9102439,1.078418633,2.952311997,25.32444233,10.87454528,40.792,#F95454
Indonesia,2001,East Asia & Pacific,21.521,6.786,2.484,69.3,65.3,67.25121951,1.756173957,3.188784588,26.04205192,11.31615118,42.002,#F95454
Indonesia,2002,East Asia & Pacific,21.477,6.735,2.475,69.634,65.635,67.58573171,3.076348345,3.405635404,26.33075178,11.15054897,42.782,#F95454
Indonesia,2003,East Asia & Pacific,21.468,6.687,2.474,69.961,65.965,67.91426829,5.440891607,3.604025674,25.87865774,11.08486009,43.566,#F95454
Indonesia,2004,East Asia & Pacific,21.465,6.642,2.479,70.281,66.289,68.23631707,8.478396795,3.693926612,27.27247636,12.36827724,44.353,#F95454
Indonesia,2005,East Asia & Pacific,21.444,6.596,2.486,70.592,66.606,68.55039024,13.70874711,4.688961526,28.57521376,13.61581391,45.145,#F95454
Indonesia,2006,East Asia & Pacific,21.376,6.55,2.493,70.894,66.912,68.85443902,20.89708826,6.017362698,27.18415518,12.11435385,45.937,#F95454
Indonesia,2007,East Asia & Pacific,21.241,6.502,2.495,71.185,67.204,69.14595122,28.01943927,6.50860509,27.71077022,11.86815856,46.732,#F95454
Indonesia,2008,East Asia & Pacific,21.037,6.454,2.49,71.464,67.479,69.42290244,40.43198063,8.455327347,28.15237612,12.14416225,47.528,#F95454
Indonesia,2009,East Asia & Pacific,20.767,6.407,2.479,71.731,67.737,69.68529268,60.01372486,12.96858714,28.70438349,12.53056741,48.327,#F95454
Indonesia,2010,East Asia & Pacific,20.435,6.362,2.46,71.987,67.977,69.93309756,68.9204184,14.6574939,29.58759529,13.02737405,49.124,#F95454
Indonesia,2011,East Asia & Pacific,20.051,6.323,2.434,72.232,68.202,70.16785366,87.79014493,17.00667309,30.13960267,13.02737405,49.924,#F95454
Indonesia,2012,East Asia & Pacific,19.633,6.289,2.403,72.468,68.414,70.39156098,102.4626496,15.83971304,30.08440193,12.97217331,50.712,#F95454
Indonesia,2013,East Asia & Pacific,19.204,6.264,2.37,72.697,68.617,70.6072439,114.218131,15.38613391,31.18841668,12.97217331,51.488,#F95454
Vietnam,1980,East Asia & Pacific,32.47,7.511,5.232,71.35,62.413,66.7725122,0,0.305090159,21.0451934,18.34157731,19.175,#F95454
Vietnam,1981,East Asia & Pacific,32.144,7.211,5.046,71.963,63.119,67.43314634,0,0.241081256,21.06977173,18.24940858,19.247,#F95454
Vietnam,1982,East Asia & Pacific,31.864,7.075,4.865,72.345,63.525,67.82743902,0,0.177072353,21.12507297,18.15723985,19.309,#F95454
Vietnam,1983,East Asia & Pacific,31.608,7.02,4.691,72.611,63.779,68.08729268,0,0.11306345,21.14965129,18.06507112,19.372,#F95454
Vietnam,1984,East Asia & Pacific,31.352,6.98,4.521,72.854,64.005,68.32158537,0,0.115543503,21.20495253,17.97290239,19.435,#F95454
Vietnam,1985,East Asia & Pacific,31.08,6.931,4.359,73.108,64.246,68.56892683,0,0.11619225,21.22953086,17.88073366,19.498,#F95454
Vietnam,1986,East Asia & Pacific,30.789,6.856,4.205,73.396,64.526,68.85282927,0,0.11677252,20.7379643,17.2539863,19.561,#F95454
Vietnam,1987,East Asia & Pacific,30.48,6.755,4.063,73.72,64.847,69.17529268,0,0.120472988,20.66115702,17.11266091,19.625,#F95454
Vietnam,1988,East Asia & Pacific,30.15,6.642,3.931,74.062,65.18,69.51268293,0,0.119339967,20.61507266,16.9805524,19.688,#F95454
Vietnam,1989,East Asia & Pacific,29.778,6.531,3.806,74.406,65.505,69.84695122,0,0.11823558,20.61507266,16.7747089,19.752,#F95454
Vietnam,1990,East Asia & Pacific,29.336,6.42,3.684,74.753,65.822,70.17858537,0,0.118635838,20.63043411,16.59037144,19.89,#F95454
Vietnam,1991,East Asia & Pacific,28.752,6.307,3.558,75.105,66.134,70.51009756,0,0.142992552,20.66422932,16.40296169,20.255,#F95454
Vietnam,1992,East Asia & Pacific,27.948,6.193,3.416,75.461,66.44,70.8404878,0,0.194786248,20.74103659,16.49205813,20.625,#F95454
Vietnam,1993,East Asia & Pacific,26.901,6.076,3.255,75.82,66.743,71.17080488,0.001112669,0.212418225,21.58284433,16.91603429,21,#F95454
Vietnam,1994,East Asia & Pacific,25.626,5.959,3.074,76.177,67.042,71.49809756,0.00553412,0.354401793,21.77332637,16.9467572,21.397,#F95454
Vietnam,1995,East Asia & Pacific,24.173,5.844,2.878,76.532,67.337,71.82236585,0.016722953,0.59132361,21.93615779,16.78699806,21.8,#F95454
Vietnam,1996,East Asia & Pacific,22.636,5.736,2.676,76.881,67.63,72.14268293,0.0309129,1.019467984,21.74874804,16.59958831,22.187,#F95454
Vietnam,1997,East Asia & Pacific,21.136,5.637,2.482,77.224,67.921,72.45904878,0.089299977,1.537404528,23.60133952,17.06350426,22.579,#F95454
Vietnam,1998,East Asia & Pacific,19.788,5.552,2.309,77.558,68.208,72.76897561,0.205189937,1.704503473,24.09905066,17.41374543,22.974,#F95454
Vietnam,1999,East Asia & Pacific,18.677,5.483,2.166,77.88,68.489,73.06997561,0.281397441,2.203122099,24.74730406,17.70561308,23.376,#F95454
Vietnam,2000,East Asia & Pacific,17.846,5.432,2.057,78.188,68.761,73.35953659,0.410697465,2.631458495,25.84718425,18.43374604,23.817,#F95454
Vietnam,2001,East Asia & Pacific,17.306,5.398,1.983,78.477,69.016,73.63112195,0.974879067,3.143509301,28.22606571,19.93184595,24.374,#F95454
Vietnam,2002,East Asia & Pacific,17.031,5.383,1.94,78.743,69.248,73.87970732,1.530911368,3.731764316,30.48313993,21.37323604,24.937,#F95454
Vietnam,2003,East Asia & Pacific,16.93,5.383,1.918,78.985,69.452,74.1022439,2.304592878,4.759842923,30.44598293,21.25261633,25.511,#F95454
Vietnam,2004,East Asia & Pacific,16.916,5.395,1.907,79.203,69.629,74.2992439,3.289639633,5.281179308,30.75757087,21.22423969,26.092,#F95454
Vietnam,2005,East Asia & Pacific,16.943,5.415,1.902,79.398,69.784,74.4737561,5.894190884,12.03187246,31.5915761,20.86464347,26.683,#F95454
Vietnam,2006,East Asia & Pacific,16.967,5.442,1.897,79.569,69.922,74.62785366,11.293046,11.01171308,32.42525881,20.50504725,27.281,#F95454
Vietnam,2007,East Asia & Pacific,16.955,5.473,1.889,79.719,70.054,74.76863415,22.03265688,9.991553702,32.50233818,20.47279647,27.888,#F95454
Vietnam,2008,East Asia & Pacific,16.902,5.507,1.877,79.85,70.19,74.90219512,52.0189288,12.90029354,32.45267198,20.34895346,28.504,#F95454
Vietnam,2009,East Asia & Pacific,16.803,5.541,1.862,79.967,70.338,75.03507317,85.69645531,16.90255661,33.02738091,20.26155384,29.128,#F95454
Vietnam,2010,East Asia & Pacific,16.646,5.576,1.843,80.074,70.501,75.1707561,111.3650605,19.75891791,33.19250492,20.31799271,29.758,#F95454
Vietnam,2011,East Asia & Pacific,16.428,5.61,1.82,80.174,70.681,75.31173171,125.2930515,16.14245726,34.72764215,20.75982843,30.392,#F95454
Vietnam,2012,East Asia & Pacific,16.157,5.643,1.794,80.271,70.874,75.45790244,141.5998702,11.31620657,34.96629793,20.96300835,31.029,#F95454
Vietnam,2013,East Asia & Pacific,15.854,5.676,1.768,80.366,71.074,75.60668293,147.6566601,11.22414526,34.96629793,20.64050053,31.668,#F95454
Fiji,1980,East Asia & Pacific,33.768,7.354,3.941,64.391,61.124,62.71765854,0,3.433584807,15.59934319,4.926108374,37.619,#F95454
Fiji,1981,East Asia & Pacific,33.711,7.238,3.907,64.704,61.394,63.00863415,0,3.76588336,15.87301587,4.926108374,37.769,#F95454
Fiji,1982,East Asia & Pacific,33.499,7.119,3.864,65.02,61.655,63.29646341,0,3.762715718,16.42036125,5.199781062,37.919,#F95454
Fiji,1983,East Asia & Pacific,33.143,7.001,3.813,65.335,61.905,63.57817073,0,3.854424971,16.96770662,5.473453749,38.07,#F95454
Fiji,1984,East Asia & Pacific,32.664,6.887,3.755,65.645,62.147,63.85334146,0,3.87060818,17.515052,5.747126437,38.221,#F95454
Fiji,1985,East Asia & Pacific,32.084,6.779,3.693,65.948,62.379,64.11997561,0,4.114969574,18.06239737,6.020799124,38.372,#F95454
Fiji,1986,East Asia & Pacific,31.445,6.679,3.629,66.244,62.603,64.37909756,0,4.191450167,18.88341544,6.568144499,38.523,#F95454
Fiji,1987,East Asia & Pacific,30.804,6.587,3.568,66.532,62.818,64.62970732,0,4.624958072,19.15708812,6.568144499,38.675,#F95454
Fiji,1988,East Asia & Pacific,30.208,6.503,3.512,66.814,63.025,64.87329268,0,4.711929423,19.97810619,7.115489874,39.327,#F95454
Fiji,1989,East Asia & Pacific,29.69,6.426,3.465,67.092,63.225,65.11134146,0,4.933534614,20.79912425,7.662835249,40.085,#F95454
Fiji,1990,East Asia & Pacific,29.259,6.356,3.427,67.366,63.418,65.34385366,0,5.408121708,21.62014231,8.210180624,40.845,#F95454
Fiji,1991,East Asia & Pacific,28.902,6.291,3.398,67.635,63.605,65.57085366,0,5.824897472,22.44116037,8.757525999,41.611,#F95454
Fiji,1992,East Asia & Pacific,28.584,6.231,3.374,67.901,63.786,65.79331707,0,6.201773917,23.2074439,9.359605911,42.381,#F95454
Fiji,1993,East Asia & Pacific,28.257,6.174,3.352,68.164,63.961,66.0112439,0,6.664964935,23.80952381,9.852216749,43.156,#F95454
Fiji,1994,East Asia & Pacific,27.887,6.121,3.33,68.423,64.13,66.22414634,0,7.152650005,23.80952381,9.852216749,43.933,#F95454
Fiji,1995,East Asia & Pacific,27.468,6.074,3.305,68.679,64.295,66.43353659,0.143666151,7.767245162,23.70005473,9.852216749,44.713,#F95454
Fiji,1996,East Asia & Pacific,27.005,6.035,3.276,68.932,64.455,66.63890244,0.283656121,8.351351944,24.0831965,9.852216749,45.496,#F95454
Fiji,1997,East Asia & Pacific,26.518,6.01,3.244,69.182,64.61,66.8402439,0.471549627,8.92350318,24.0831965,9.852216749,46.282,#F95454
Fiji,1998,East Asia & Pacific,26.039,6.001,3.209,69.429,64.76,67.03756098,0.655656678,9.052223054,24.0831965,9.852216749,46.732,#F95454
Fiji,1999,East Asia & Pacific,25.589,6.009,3.171,69.673,64.905,67.23085366,0.999230592,9.609225896,23.53585112,9.304871374,47.123,#F95454
Fiji,2000,East Asia & Pacific,25.176,6.035,3.132,69.914,65.045,67.42012195,2.897663403,10.10315335,23.42638205,9.304871374,47.515,#F95454
Fiji,2001,East Asia & Pacific,24.803,6.076,3.09,70.153,65.18,67.60585366,6.783367646,10.64502179,23.42638205,9.304871374,47.908,#F95454
Fiji,2002,East Asia & Pacific,24.465,6.129,3.046,70.392,65.308,67.788,9.934086167,11.3197496,23.42638205,9.304871374,48.3,#F95454
Fiji,2003,East Asia & Pacific,24.147,6.19,3.001,70.63,65.431,67.96709756,11.01395796,11.94689778,23.42638205,9.304871374,48.692,#F95454
